Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Quantity,Unit_Price_VND,Revenue,Rating,Customer_Review,Gender,Age,City
T009722,C01831,325086384,2026-08-31 20:32:13,5,660054,3300270,2,"Với trải nghiệm này, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,43,Cần Thơ
T009723,C00139,179758752,2026-05-15 14:19:01,3,1640000,4920000,1,Trải nghiệm với sản phẩm không được kỳ vọng và khiến tôi cảm thấy thất vọng.,Male,32,TP. Hồ Chí Minh
T009724,C00329,32429472,2025-12-27 05:13:33,3,79000,237000,4,Tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.,Male,50,Cần Thơ
T009725,C00015,169655403,2026-09-07 12:29:12,5,66000,330000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,56,TP. Hồ Chí Minh
T009726,C00269,54006546,2026-02-06 03:35:36,1,75000,75000,5,Sản phẩm đáp ứng đúng nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,18,Hà Nội
T009727,C00141,325086711,2026-02-17 06:25:18,1,625296,625296,1,Tôi cảm thấy rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,Male,39,Đà Nẵng
T009728,C01161,207667198,2025-11-28 04:58:28,3,129000,387000,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,61,TP. Hồ Chí Minh
T009729,C00680,173733798,2026-06-16 16:52:51,2,34000,68000,3,"Ở góc độ người dùng, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,32,Hà Nội
T009730,C01979,138902891,2026-09-09 05:31:26,4,169000,676000,1,Tôi không hài lòng với trải nghiệm sử dụng sản phẩm.,Female,65,Vũng Tàu
T009731,C00535,2297919,2026-06-03 07:55:57,2,311000,622000,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,33,Vũng Tàu
T009732,C00563,137943892,2026-01-24 06:52:46,3,1106750,3320250,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Male,64,Đà Lạt
T009733,C01535,169737044,2026-07-21 07:57:01,1,248000,248000,2,"Với trải nghiệm này, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,46,Đà Nẵng
T009734,C01385,173867892,2026-08-18 07:09:32,1,79900,79900,3,"Việc sử dụng sản phẩm mang lại trải nghiệm trung bình, có thể chấp nhận được.",Female,33,Hà Nội
T009735,C00472,325088043,2026-08-26 16:36:01,1,242958,242958,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",Female,58,Huế
T009736,C01855,179013468,2026-01-22 02:59:33,4,245630,982520,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,Female,56,Huế
T009737,C00399,31919613,2026-03-13 00:54:15,1,19000,19000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,60,Hải Phòng
T009738,C00665,325086363,2026-03-26 07:53:31,1,486264,486264,5,Sản phẩm mang lại trải nghiệm tuyệt vời và đáp ứng đúng nhu cầu của tôi.,Female,64,Nha Trang
T009739,C00504,325086180,2025-09-29 18:04:55,3,2432712,7298136,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,34,Biên Hòa
T009740,C00277,263025508,2025-10-13 09:14:52,3,15000,45000,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,Male,54,Cần Thơ
T009741,C00790,34822578,2026-03-21 14:26:14,5,410000,2050000,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",Female,26,Biên Hòa
T009742,C01447,325086446,2025-10-31 20:11:01,4,451506,1806024,5,"Với trải nghiệm này, tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.",Male,37,Vũng Tàu
T009743,C00731,172103875,2026-02-01 11:39:57,2,35000,70000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,25,Huế
T009744,C00483,157254194,2026-03-22 21:21:38,3,550000,1650000,4,Tôi hài lòng vì sản phẩm đáp ứng được nhu cầu cơ bản và mang lại trải nghiệm tích cực.,Female,19,Huế
T009745,C00017,325088179,2026-03-16 03:05:02,5,1633278,8166390,4,"Ở góc độ người dùng, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Female,26,Biên Hòa
T009746,C00279,170381656,2026-08-12 11:06:46,4,199000,796000,2,"Với trải nghiệm này, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,55,TP. Hồ Chí Minh
T009747,C01838,138384342,2025-11-23 07:59:08,5,33250,166250,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Male,62,Hà Nội
T009748,C00802,120460252,2026-01-05 14:49:45,5,29000,145000,5,"Theo cảm nhận của tôi, trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.",Female,65,Cần Thơ
T009749,C01325,325086928,2026-07-13 05:44:01,1,2432712,2432712,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Female,37,TP. Hồ Chí Minh
T009750,C01884,325085360,2026-01-31 09:19:53,5,9036732,45183660,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể của sản phẩm.,Female,28,Nha Trang
T009751,C00428,252323319,2026-05-10 17:47:28,2,559000,1118000,4,"Ở góc độ người dùng, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Male,46,Vũng Tàu
T009752,C01991,263026464,2026-04-29 04:23:22,1,45000,45000,4,"Ở góc độ người dùng, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Female,56,Biên Hòa
T009753,C01448,95059051,2025-11-06 11:23:53,4,97000,388000,2,"Từ góc độ người dùng, sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.",Female,39,Huế
T009754,C00716,80947522,2026-04-03 06:26:02,4,350000,1400000,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Female,37,TP. Hồ Chí Minh
T009755,C00279,263025626,2025-10-27 23:23:51,5,4000,20000,3,"Ở góc độ người dùng, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,55,TP. Hồ Chí Minh
T009756,C00038,80947152,2026-02-22 13:16:02,3,30000,90000,1,"Theo cảm nhận của tôi, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,50,Cần Thơ
T009757,C01561,155217114,2026-08-01 12:08:42,5,159000,795000,4,"Trải nghiệm tổng thể khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Female,46,Vũng Tàu
T009758,C01572,59489066,2026-06-22 09:30:27,1,218000,218000,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Female,42,Đà Nẵng
T009759,C00269,199054267,2026-07-24 10:19:14,2,479000,958000,2,"Với trải nghiệm này, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Female,18,Hà Nội
T009760,C00880,263025547,2025-10-29 13:08:16,3,29000,87000,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,26,Đà Nẵng
T009761,C01605,325086347,2026-01-22 13:19:33,2,764328,1528656,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Male,40,Hải Phòng
T009762,C01835,148850653,2026-04-21 23:41:32,1,349000,349000,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Male,65,TP. Hồ Chí Minh
T009763,C00931,20865957,2026-05-28 05:19:33,2,404000,808000,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,26,TP. Hồ Chí Minh
T009764,C01048,125100262,2025-10-15 13:03:34,2,35000,70000,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,34,TP. Hồ Chí Minh
T009765,C00493,325085207,2026-07-22 17:59:30,5,1042392,5211960,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Male,52,Hải Phòng
T009766,C00070,154224820,2026-01-13 07:56:42,5,209000,1045000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,29,Nha Trang
T009767,C00525,103616370,2026-04-12 21:32:54,4,1050000,4200000,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,Female,40,Nha Trang
T009768,C01362,26017521,2026-03-16 00:35:49,5,330000,1650000,5,"Nhìn chung, sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.",Male,19,Đà Lạt
T009769,C01213,212038316,2026-02-20 15:52:49,3,279000,837000,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Male,41,Đà Lạt
T009770,C00555,253349199,2026-05-05 08:11:38,2,21000,42000,4,"Ở góc độ người dùng, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Female,20,Vũng Tàu
T009771,C00311,325088147,2026-02-25 13:33:28,2,2432712,4865424,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Female,40,Vũng Tàu
T009772,C00783,193186235,2025-12-19 15:40:58,3,220000,660000,3,Trải nghiệm ở mức bình thường và không có gì quá nổi bật.,Male,30,Nha Trang
T009773,C01133,146949731,2026-05-17 02:58:22,1,250000,250000,1,Sản phẩm không đạt được mong đợi và làm tôi cảm thấy thất vọng.,Male,24,Đà Lạt
T009774,C00494,113628711,2025-12-21 15:21:55,4,690000,2760000,2,"Với trải nghiệm này, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,34,TP. Hồ Chí Minh
T009775,C00506,263025642,2026-04-18 19:15:18,1,12000,12000,2,"Theo cảm nhận của tôi, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Male,25,Cần Thơ
T009776,C01964,325085750,2025-11-18 18:10:35,5,660054,3300270,5,Sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,34,Huế
T009777,C00310,172192367,2026-03-24 08:03:27,2,45000,90000,4,"Với trải nghiệm này, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Female,31,Biên Hòa
T009778,C00876,68746097,2026-02-14 01:25:43,4,49000,196000,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,Female,27,Đà Lạt
T009779,C00554,325087495,2025-10-13 15:43:23,1,2293680,2293680,4,Tôi hài lòng vì sản phẩm đáp ứng được nhu cầu cơ bản và mang lại trải nghiệm tích cực.,Female,58,Hà Nội
T009780,C01209,139724937,2026-01-28 07:41:10,3,45000,135000,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,18,Nha Trang
T009781,C00278,325087446,2025-12-07 20:55:12,3,1422993,4268979,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,19,Đà Nẵng
T009782,C00231,120114767,2026-07-31 02:14:39,3,1300000,3900000,2,"Nhìn chung, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Male,20,Đà Lạt
T009783,C01362,208776644,2026-06-14 13:06:24,4,59000,236000,1,Tôi cảm thấy bất ngờ và thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,Male,19,Đà Lạt
T009784,C01184,187988594,2026-05-05 12:14:29,5,36000,180000,1,Tôi cảm thấy rất thất vọng do sản phẩm không đạt mức chất lượng mong muốn.,Female,61,Đà Nẵng
T009785,C01366,11602701,2026-03-04 10:35:42,2,149000,298000,5,"Ở góc độ người dùng, trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.",Male,62,TP. Hồ Chí Minh
T009786,C00748,325088088,2026-07-19 14:20:09,3,312474,937422,4,Tôi hài lòng với trải nghiệm này vì sản phẩm đáp ứng tốt các mong đợi của mình.,Male,55,Hải Phòng
T009787,C00395,51111031,2026-03-06 01:47:26,5,48000,240000,1,Trải nghiệm với sản phẩm rất tồi tệ và tôi không hài lòng với kết quả.,Female,40,Biên Hòa
T009788,C00279,225920121,2026-04-26 06:47:29,1,54900,54900,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,Male,55,TP. Hồ Chí Minh
T009789,C01951,263025441,2026-07-20 18:25:02,3,25000,75000,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Male,45,Biên Hòa
T009790,C00395,239476047,2026-01-28 21:32:34,5,1330000,6650000,5,Tôi rất hài lòng với trải nghiệm sử dụng sản phẩm vì nó đáp ứng tốt những mong đợi của mình.,Female,40,Biên Hòa
T009791,C00826,190859151,2026-04-17 11:21:30,3,1640000,4920000,2,"Nhìn chung, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Male,52,TP. Hồ Chí Minh
T009792,C00909,102862595,2026-06-14 13:47:23,1,28900,28900,4,"Ở góc độ người dùng, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Male,19,Hà Nội
T009793,C00008,160213612,2025-12-18 17:07:04,3,74000,222000,1,Trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.,Female,47,Huế
T009794,C00633,19730502,2025-11-24 05:16:24,3,61600,184800,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,Female,20,Hải Phòng
T009795,C00140,325086394,2026-06-02 07:59:37,1,416748,416748,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,Female,49,Nha Trang
T009796,C02000,325085191,2026-06-05 01:10:22,3,277716,833148,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,59,TP. Hồ Chí Minh
T009797,C01512,121329391,2025-10-18 06:01:42,1,169000,169000,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,26,Hà Nội
T009798,C00968,325085378,2026-07-02 03:24:01,2,1285698,2571396,3,"Trải nghiệm của người dùng ở mức trung bình, có thể chấp nhận được.",Female,60,Đà Lạt
T009799,C00160,4698483,2026-09-14 12:16:27,1,218900,218900,5,"Theo cảm nhận của tôi, trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.",Female,62,Cần Thơ
T009800,C00081,143114658,2026-06-21 11:28:16,5,25000,125000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,23,Huế
T009801,C00380,186228328,2026-04-28 23:49:21,4,393300,1573200,4,"Sản phẩm hoạt động ổn định và phù hợp với nhu cầu của tôi, tạo ra trải nghiệm khá tốt.",Male,53,Huế
T009802,C00685,163887253,2026-08-08 23:03:30,4,29000,116000,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",Female,41,TP. Hồ Chí Minh
T009803,C00930,325086767,2026-03-25 23:43:23,3,3614484,10843452,1,"Theo cảm nhận của tôi, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,25,Vũng Tàu
T009804,C00905,325088465,2025-11-01 09:33:58,1,972876,972876,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Male,46,Huế
T009805,C00196,190681400,2026-05-05 23:21:37,5,69000,345000,5,Tôi rất hài lòng với trải nghiệm sử dụng sản phẩm vì nó đáp ứng tốt những mong đợi của mình.,Female,56,Vũng Tàu
T009806,C00440,152381519,2026-05-07 11:49:34,5,79900,399500,5,Tôi rất hài lòng với chất lượng và trải nghiệm tổng thể của sản phẩm.,Male,20,Vũng Tàu
T009807,C01309,325087032,2026-03-16 18:37:09,5,347232,1736160,3,Trải nghiệm ở mức bình thường và không có gì quá nổi bật.,Male,51,Biên Hòa
T009808,C00248,205335870,2026-01-22 08:44:37,4,6180000,24720000,3,"Việc sử dụng sản phẩm mang lại trải nghiệm trung bình, có thể chấp nhận được.",Male,37,Đà Nẵng
T009809,C00931,179731562,2026-04-21 13:47:32,1,65550,65550,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Male,26,TP. Hồ Chí Minh
T009810,C00258,263026086,2025-10-25 22:12:01,1,1900,1900,1,"Nhìn chung, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,50,TP. Hồ Chí Minh
T009811,C00400,198077622,2026-08-03 05:48:36,1,755000,755000,4,Tôi hài lòng với trải nghiệm này vì sản phẩm đáp ứng tốt các mong đợi của mình.,Female,21,Cần Thơ
T009812,C01855,35596283,2026-03-09 21:42:57,3,77000,231000,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Female,56,Huế
T009813,C00771,252888016,2025-11-25 10:03:38,2,58000,116000,3,"Trải nghiệm không quá tốt, và không có gì nổi bật.",Female,64,Cần Thơ
T009814,C00475,127670690,2026-01-15 15:06:03,5,170000,850000,4,"Ở góc độ người dùng, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Female,40,Cần Thơ
T009815,C00425,119446321,2026-02-22 14:16:17,1,49000,49000,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,24,Hà Nội
T009816,C00478,70191374,2025-10-15 00:47:24,2,50000,100000,5,Sản phẩm đáp ứng đúng nhu cầu và mang lại trải nghiệm tuyệt vời.,Male,57,TP. Hồ Chí Minh
T009817,C00180,325087774,2026-05-08 08:10:47,3,381990,1145970,1,Sản phẩm không đạt được mong đợi và làm tôi cảm thấy thất vọng.,Male,50,Hà Nội
T009818,C01135,55192788,2025-10-30 05:34:24,5,315000,1575000,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Female,55,Cần Thơ
T009819,C01944,208632953,2026-06-11 05:24:14,1,44750,44750,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",Male,54,Vũng Tàu
T009820,C00014,59378578,2026-07-31 03:39:06,2,479000,958000,5,Tôi rất hài lòng với chất lượng sản phẩm và trải nghiệm sử dụng.,Male,24,Cần Thơ
T009821,C00382,252623542,2026-05-07 14:54:04,1,65000,65000,1,"Ở góc độ người dùng, tôi rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.",Male,50,Hải Phòng
T009822,C01965,179531113,2026-07-14 13:26:28,2,495000,990000,5,Tôi rất hài lòng với trải nghiệm sử dụng sản phẩm vì nó đáp ứng tốt những mong đợi của mình.,Male,63,Vũng Tàu
T009823,C00682,149363896,2026-08-02 09:42:08,4,500000,2000000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,38,Biên Hòa
T009824,C00589,38312372,2026-02-12 03:42:23,3,669000,2007000,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,27,Cần Thơ
T009825,C01274,263026774,2026-01-23 03:39:57,1,19000,19000,4,"Theo cảm nhận của tôi, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Female,23,Nha Trang
T009826,C01166,217189900,2026-03-28 23:09:52,4,790000,3160000,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,29,Huế
T009827,C01249,203886464,2026-05-26 11:44:03,1,86000,86000,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",Male,30,TP. Hồ Chí Minh
T009828,C01508,172994243,2026-06-01 09:10:53,4,78000,312000,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Female,38,Huế
T009829,C00081,206106675,2025-10-11 21:03:21,1,6990000,6990000,4,Tôi có trải nghiệm khá tích cực và sản phẩm đáp ứng tốt nhu cầu của mình.,Female,23,Huế
T009830,C00710,249944488,2025-10-23 03:49:43,2,850000,1700000,4,"Theo cảm nhận của tôi, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Female,60,Hà Nội
T009831,C01409,263026388,2025-12-11 12:17:19,1,24000,24000,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",Female,24,Biên Hòa
T009832,C00561,170296383,2026-08-01 07:18:18,4,15000,60000,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,20,Đà Nẵng
T009833,C01675,103618945,2025-11-10 22:47:52,3,899000,2697000,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Male,51,Hà Nội
T009834,C00335,203847320,2026-08-28 13:52:36,2,669000,1338000,5,"Nhìn chung, sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.",Male,53,Vũng Tàu
T009835,C01884,205657619,2026-05-01 13:08:56,3,289000,867000,5,"Ở góc độ người dùng, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,28,Nha Trang
T009836,C01299,23966378,2026-09-03 18:57:22,4,42000,168000,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Male,57,Vũng Tàu
T009837,C00440,11132379,2026-07-08 05:00:10,3,65900,197700,4,"Ở góc độ người dùng, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Male,20,Vũng Tàu
T009838,C01272,94157819,2026-05-23 01:11:15,2,428000,856000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,36,Biên Hòa
T009839,C00509,325088430,2026-07-29 12:15:00,5,2258922,11294610,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Female,42,TP. Hồ Chí Minh
T009840,C01624,254019047,2025-09-18 01:43:05,5,1026000,5130000,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Female,57,Hải Phòng
T009841,C01796,150603767,2026-07-09 00:28:32,2,392000,784000,5,Tôi rất hài lòng với chất lượng và trải nghiệm tổng thể của sản phẩm.,Female,63,Hải Phòng
T009842,C01604,179944876,2025-11-13 23:34:45,4,12480000,49920000,1,Tôi cảm thấy rất thất vọng do sản phẩm không đạt mức chất lượng mong muốn.,Female,37,Vũng Tàu
T009843,C01339,54006546,2026-06-01 15:51:39,2,75000,150000,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Male,60,Đà Nẵng
T009844,C01409,193650034,2025-11-14 22:47:52,3,51410,154230,3,Sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.,Female,24,Biên Hòa
T009845,C00017,71541339,2026-03-12 22:01:39,1,1550000,1550000,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,26,Biên Hòa
T009846,C01786,325086497,2026-04-12 07:39:47,1,451506,451506,4,Tôi có trải nghiệm tích cực và cảm thấy hài lòng với sản phẩm.,Female,25,Vũng Tàu
T009847,C01262,149710727,2026-01-09 05:00:26,1,29000,29000,1,"Trải nghiệm với sản phẩm rất tệ, khiến tôi cảm thấy không hài lòng.",Male,54,Nha Trang
T009848,C01312,325088200,2026-02-16 10:54:06,1,903360,903360,4,"Trải nghiệm khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Female,30,Vũng Tàu
T009849,C01826,263027440,2026-05-15 01:32:54,3,98000,294000,3,"Nhìn chung, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,35,Đà Nẵng
T009850,C00853,173636605,2026-04-30 10:42:40,5,39000,195000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,29,Hà Nội
T009851,C00888,325086883,2026-03-10 15:49:52,1,1042392,1042392,1,"Ở góc độ người dùng, trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.",Male,52,Nha Trang
T009852,C00485,325085170,2025-12-02 23:44:42,3,312474,937422,5,Tôi rất hài lòng với chất lượng và trải nghiệm tổng thể của sản phẩm.,Male,53,Đà Nẵng
T009853,C00904,48507951,2025-12-06 20:54:20,1,79000,79000,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,Female,52,Đà Lạt
T009854,C01896,144196733,2026-06-09 16:11:48,4,30000,120000,1,"Ở góc độ người dùng, tôi rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.",Female,36,Vũng Tàu
T009855,C00965,190681198,2026-08-24 18:11:49,5,79000,395000,4,Trải nghiệm của tôi khá tích cực và sản phẩm đáp ứng nhu cầu một cách tốt enough.,Male,61,Cần Thơ
T009856,C01245,177559174,2026-01-18 22:54:16,1,449000,449000,3,"Với trải nghiệm này, trải nghiệm ở mức bình thường và không có gì quá nổi bật.",Female,26,Hà Nội
T009857,C01347,252174136,2026-01-12 09:44:08,2,389000,778000,1,"Nhìn chung, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,50,Đà Lạt
T009858,C01287,145139218,2026-04-27 11:21:40,4,286300,1145200,2,Sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.,Female,49,Huế
T009859,C01044,325088236,2026-07-23 11:50:50,1,521022,521022,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể của sản phẩm.,Male,24,Huế
T009860,C00893,177559174,2026-09-07 15:40:50,4,449000,1796000,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Female,55,Cần Thơ
T009861,C00319,253377321,2026-06-08 21:56:53,1,385000,385000,2,Sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.,Female,43,Đà Lạt
T009862,C00351,325088805,2026-01-14 06:36:46,4,16249017,64996068,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Male,27,TP. Hồ Chí Minh
T009863,C01084,45631168,2026-09-09 17:03:20,1,45100,45100,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Female,47,Huế
T009864,C00179,146950808,2026-09-16 18:27:27,3,152000,456000,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",Female,29,TP. Hồ Chí Minh
T009865,C00707,151971944,2026-03-05 19:56:58,4,803000,3212000,4,Trải nghiệm của tôi khá tích cực và sản phẩm đáp ứng nhu cầu một cách tốt enough.,Male,31,Biên Hòa
T009866,C01123,190680800,2026-06-23 18:17:56,4,62000,248000,3,Trải nghiệm ở mức bình thường và không có gì quá nổi bật.,Female,63,Huế
T009867,C00781,198077672,2026-09-08 09:31:01,2,905000,1810000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,42,Nha Trang
