Product_Name,Category,Product_ID,Original_Price,Discount_Price,Brand,Source_Currency,Original_Price_VND,Discount_Price_VND
[Lập Trình Nhúng A-Z][140] Mạch Nạp ESP8266 ESP-01 CH340 USB to ESP8266 ESP01,Phụ kiện du lịch khác,263063126,24000,24000,OEM,VND,24000,24000
[Lập Trình Nhúng A-Z][154] Công Tắc Vô Cấp EC11 20mm 5 Chân,Root,263025731,10500,10500,OEM,VND,10500,10500
[Lập Trình Nhúng A-Z][150] Nút Nhấn Đề Nhấn Nhả DS-318 12mm,Root,263026343,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z][150] Relay HK4100F 6 Chân 3A 5V/12V/24V,Root,263025517,7500,7500,OEM,VND,7500,7500
[Lập Trình Nhúng A-Z][153] Nút Nhấn Giữ DS-428 12mm,Root,263026350,4000,4000,OEM,VND,4000,4000
[Lập Trình Nhúng A-Z][156] Quạt Tản Nhiệt 5V 3010 (3x3x1cm) Cho Raspberry Pi Bao Gồm Ốc Vít,Root,263026022,27000,27000,OEM,VND,27000,27000
[Lập Trình Nhúng A-Z][G18] Mạch Thu Phát WiFi ESP8266 ESP-07,Root,263027128,46000,46000,OEM,VND,46000,46000
[Lập Trình Nhúng A-Z][G16] Hộp Gồm 140 Dây Cắm Board Test,Root,263027063,26000,26000,OEM,VND,26000,26000
[Lập Trình Nhúng A-Z][G16] Công Tắc Bập Bênh 4 Chân Có Đèn KCD1-104,Root,263025892,6000,6000,OEM,VND,6000,6000
[Lập Trình Nhúng A-Z][G18] L9110 Điều Khiển Động Cơ Cánh Quạt,Root,263025569,40000,40000,OEM,VND,40000,40000
[Lập Trình Nhúng A-Z][G18] Mạch Cảm Biến Ánh Sáng Tự Động XH-M131 12V,Root,263027366,37000,37000,OEM,VND,37000,37000
[Lập Trình Nhúng A-Z][G18] Nhiệt Kế Điện Tử TP101 -50 Độ C - 300 Độ C,Root,263025611,31000,31000,OEM,VND,31000,31000
[Lập Trình Nhúng A-Z][G12] Module Nguồn Ổn Áp LM7805 LM7812,Root,263026919,30000,30000,OEM,VND,30000,30000
[Lập Trình Nhúng A-Z] Ống Gen Co Nhiệt Cách Điện 328/140/127/530PCS,Root,263025848,18000,18000,OEM,VND,18000,18000
[Lập Trình Nhúng A-Z][G13] Mỏ Hàn Nhiệt Mini 5V-8W Dùng Nguồn USB,Root,263026027,116000,116000,OEM,VND,116000,116000
[Lập Trình Nhúng A-Z][G10] Phíp Đồng Đục Lỗ 2 Mặt PCB Xanh Tốt Dày 1.6mm,Root,263026744,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z][G14] Jack Audio 3.5mm PJ-320D PJ320D Loại Dán/Cắm,Root,263025565,1000,1000,OEM,VND,1000,1000
[Lập Trình Nhúng A-Z][G12] Mạch Hạ Áp XL4016E1 8A 4-38VDC Hiển Thị Led (XH-M404),Root,263027399,75000,75000,OEM,VND,75000,75000
[Lập Trình Nhúng A-Z][G13] Cờ Lê 5 Trong 1 Thay Thế Phụ Kiện Cho E3D MK8 MK10,Root,263025419,34000,34000,OEM,VND,34000,34000
[Lập Trình Nhúng A-Z][G18] Hút Thiếc Hàn Cầm Tay Mini,Root,263026469,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][G2] Dây Kẹp Cá Sấu 2 Đầu Tiện Lợi,Root,263026678,10000,10000,OEM,VND,10000,10000
[Lập Trình Nhúng A-Z][G20] Board Test Cắm Mạch Loại 400 Lỗ,Root,263026757,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][G20] Mạch Nguồn 5V / 3.3V Cắm Board Test MB-102,Root,263025807,19000,19000,OEM,VND,19000,19000
[Lập Trình Nhúng A-Z][G17] Hộp Công Tắc Nhấn Có Nặp,Root,263025531,35000,35000,OEM,VND,35000,35000
[Lập Trình Nhúng A-Z][G24] Module Relay 1/2/4 Kênh 5V,Root,263027369,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][G29] Mạch Tăng Áp DC 3V-6V Đến 400KV 400000V,Root,263027349,39000,39000,OEM,VND,39000,39000
[Lập Trình Nhúng A-Z][G29] Module Led Matrix 8x8 MAX7219,Root,263026195,50000,50000,OEM,VND,50000,50000
[Lập Trình Nhúng A-Z][G27] Jack Nối JS-910B,Root,263025942,2200,2200,OEM,VND,2200,2200
[Lập Trình Nhúng A-Z][G4] Tụ Gốm (Nhiều Loại),Root,263027183,1400,1400,OEM,VND,1400,1400
[Lập Trình Nhúng A-Z][G6] Điện Trở 1/4W 1% (Gói 20 Con),Root,263026579,2000,2000,OEM,VND,2000,2000
[Lập Trình Nhúng A-Z][G22] Móc Kẹp Test Logic,Root,263027111,2800,2800,OEM,VND,2800,2800
[Lập Trình Nhúng A-Z] Combo 10 Led Đơn Đục Đường Kính 3mm/5mm,Root,263025727,2900,2900,OEM,VND,2900,2900
[Lập Trình Nhúng A-Z][G6] Combo 20 Loại Điện Trở 1/4W 1% (400 Cái),Root,263026663,30000,30000,OEM,VND,30000,30000
"01 Bộ Chốt Khóa Nhựa Gắng Quai Cặp Balo, Túi Xách P1001",Phụ kiện du lịch khác,248701916,23800,23800,OEM,VND,23800,23800
[Lập Trình Nhúng A-Z][G7] Công Tắc Bập Bênh - KCD4 16A/250V 4Pin 31x25mm,Root,263026847,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z][G9] Khung Xe Robot 2 Tầng 4 Bánh Mica,Root,263026089,166000,166000,OEM,VND,166000,166000
[Lập Trình Nhúng A-Z][86] PIC16F887 16F877 DIP-40,Root,263027440,98000,98000,OEM,VND,98000,98000
[Lập Trình Nhúng A-Z][G36] Module Cảm Biến Dò Line Đơn TCRT5000,Root,263025592,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][G36] Cảm Biến Nhiệt Độ Hồng Ngoại Không Tiếp Xúc GY-906-BAA MLX90614ESF,Root,263027355,250000,250000,OEM,VND,250000,250000
[Lập Trình Nhúng A-Z][G15] Combo 2 Công Tắc Gạt 3 Chân SS12F15 SS-12F15,Root,263025449,1000,1000,OEM,VND,1000,1000
[Lập Trình Nhúng A-Z][G35] Động Cơ Motor 300 DC 3V 4.5V 5V,Root,263026182,3000,3000,OEM,VND,3000,3000
"[Lập Trình Nhúng A-Z][G15] Bộ Mũi Hàn T12 Ttip Hàn, Đầu Mỏ Hàn T12-K/KU/ILS/B/J02",Root,263026726,66000,66000,OEM,VND,66000,66000
[Lập Trình Nhúng A-Z][G31] Tua Vít Ngắn Nhiều Loại,Root,263025787,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z][G30] Thước Kẹp Nhựa 150mm,Root,263025421,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][G26] Bộ Mạch Trái Tim Mini Tự Lắp Ráp 25 Led,Root,263025533,24000,24000,OEM,VND,24000,24000
[Lập Trình Nhúng A-Z] Đế Ra Chân ESP32 30P,Root,263026031,36000,36000,OEM,VND,36000,36000
"[Lập Trình Nhúng A-Z][G33] Thanh Đèn LED Mini 3 Bóng, 8 Bóng, 24 Bóng Siêu Sáng Cổng Cắm USB",Root,263027173,10000,10000,OEM,VND,10000,10000
[Lập Trình Nhúng A-Z][G30] Kẹp Cá Sấu 4mm 300V 15A,Root,263026281,14000,14000,OEM,VND,14000,14000
[Lập Trình Nhúng A-Z][G35] Còi Điện Tử SFM-27 DC3-24V,Root,263026090,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][G35] Đầu Jack Audio 3.5MM,Root,263025735,2500,2500,OEM,VND,2500,2500
[Lập Trình Nhúng A-Z][G39] Module MOS Điều Khiển Công Suất Cao PWM,Root,263026945,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][G37] Cảm Biến Độ Nghiêng SW520D,Root,263026227,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][G26] Cảm Biến Nhiệt Độ Và Độ Ẩm DHT21 (AM2301A),Root,263025878,85000,85000,OEM,VND,85000,85000
"[Lập Trình Nhúng A-Z][G38] Mạch Tăng Áp DC-DC 400W Điện Áp Vào 8,5V-50V Cho Ra 10V-60V",Root,263025908,75000,75000,OEM,VND,75000,75000
[Lập Trình Nhúng A-Z][G34] Túi 10 Nút nhấn 2 chân SMD 3*6*2.5mm Đầu Trắng/Đỏ,Root,263025952,4000,4000,OEM,VND,4000,4000
[Lập Trình Nhúng A-Z] Công Tắc Gạt MTS-202 MTS202 3A 250V Loại Tốt,Root,263026118,3700,3700,OEM,VND,3700,3700
[Lập Trình Nhúng A-Z] Máy Khoan Mini (Mới 95%),Root,263027059,100000,100000,OEM,VND,100000,100000
[Lập Trình Nhúng A-Z][G36] Giá Đỡ Trục Vòng Bi Lỗ 8mm KFL-08,Root,263027106,25000,25000,OEM,VND,25000,25000
[Lập Trình Nhúng A-Z][G26] Led Phủ Màu Phi 5mm/3mm - Gói 100 Con,Root,263026947,25000,25000,OEM,VND,25000,25000
[Lập Trình Nhúng A-Z][G14] Led 2 Màu Đỏ - Xanh Lá 3 Chân 5mm,Root,263025925,1000,1000,OEM,VND,1000,1000
[Lập Trình Nhúng A-Z][G2] Dây Cáp Chuyển Đổi Usb Sang Cổng 5.5mm x 2.1mm,Root,263026264,8000,8000,OEM,VND,8000,8000
[Lập Trình Nhúng A-Z][G36] Vòng Bi KP-08 Trục Đứng Đường Kính Bên Trong 8mm,Root,263026398,25000,25000,OEM,VND,25000,25000
[Lập Trình Nhúng A-Z][G22] Công Tắc Hành Trình KW12 Cán Dài 28mm,Root,263027108,3500,3500,OEM,VND,3500,3500
"[Lập Trình Nhúng A-Z][G6] Vòng Bi 604ZZ, 606ZZ, 608ZZ, 623ZZ, 624ZZ, 625ZZ, 626ZZ, 628ZZ",Root,263027250,3500,3500,OEM,VND,3500,3500
Bộ ví dụng cụ cá nhân Nam Emirates hạng thương gia,Phụ kiện du lịch khác,221784591,299000,299000,OEM,VND,299000,299000
"Túi đựng đồ đi sinh size lớn, Túi đi sinh,mẹ và bé",Root,254903478,35000,35000,OEM,VND,35000,35000
Túi Cầm Tay/Đeo Chéo Đựng Đồ Dùng Cá Nhân,Phụ kiện du lịch khác,195656716,145000,145000,OEM,VND,145000,145000
CHAI LỌ CHIẾT NƯỚC HOA TỰ ĐỘNG DẠNG XỊT (5ML) ️ Freeship,Phụ kiện du lịch khác,187769139,22000,22000,OEM,VND,22000,22000
Ví nữ cầm tay thời trang bản to kiểu dáng thanh lịch - nhiều mẫu,Phụ kiện du lịch khác,195329423,28000,28000,OEM,VND,28000,28000
[Lập Trình Nhúng A-Z][113] Cảm Biến Vật Cản Hồng Ngoại E18-D80NK 5V,Root,262974167,44000,44000,OEM,VND,44000,44000
[Lập Trình Nhúng A-Z][122] Module Điều Khiển Công Suất MOSFET IRF520,Root,262974199,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][103] Module Còi Chíp KY006,Root,262974163,8000,8000,OEM,VND,8000,8000
"[Lập Trình Nhúng A-Z][142] Combo Cảm Biến Cân Nặng Loadcell 1kg, 5kg, 10kg, 20kg Và Mạch Giải Mã HX711",Root,263027379,45000,45000,OEM,VND,45000,45000
Module cảm biến hồng ngoại TCRT5000,Root,263027016,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][139] Jump Đơn/Đôi Cái 2.54MM 1x40P/2x40P Thẳng,Root,263026861,2500,2500,OEM,VND,2500,2500
[Lập Trình Nhúng A-Z][138] Pin Vuông 9V 6F22,Root,263026830,7600,7600,OEM,VND,7600,7600
[G6] Vòi Inox 304 Loại 8mm,Root,263026053,19000,19000,OEM,VND,19000,19000
Túi cói đeo vai thời trang in ấn thủ công vật liệu dệt khâu tay tự làm kiểu sứ giả quốc triều H1991,Phụ kiện du lịch khác,202346323,189000,160083,OEM,VND,189000,160083
[Lập Trình Nhúng A-Z][114] Mạch Thu Phát Wifi ESP8266 ESP-01S,Root,262974187,35000,35000,OEM,VND,35000,35000
[Lập Trình Nhúng A-Z][127] Nút Nhấn Nhả Chống Nước PBS-33B,Root,262991411,6500,6500,OEM,VND,6500,6500
[159] Mạch Chuyển Đổi 16 Bit 4 Kênh I2C ADS1115,Root,263026891,85000,85000,OEM,VND,85000,85000
[3] Cảm Biến Nhiệt Độ DS18B20,Root,263027362,14500,14500,OEM,VND,14500,14500
[Lập Trình Nhúng A-Z][G11] Đầu Kẹp Cá Sấu Nhiều Kích Thước,Root,263026045,1000,1000,OEM,VND,1000,1000
[Lập Trình Nhúng A-Z][G1] Đế Pin AA Đủ Loại,Root,263027445,3000,3000,OEM,VND,3000,3000
[Lập Trình Nhúng A-Z][160] Cảm Biến Cân Nặng Loadcell 50kg,Root,263026047,14000,14000,OEM,VND,14000,14000
[Lập Trình Nhúng A-Z][G14] Combo 10 Nút Nhấn 2 Chân 6*6*5mm,Root,263025793,4000,4000,OEM,VND,4000,4000
[Lập Trình Nhúng A-Z][G13] Động Cơ RC SERVO MG995,Root,263027438,87000,87000,OEM,VND,87000,87000
[Lập Trình Nhúng A-Z][G14] Đầu Jack USB3.1 Type C 6P,Root,263025641,1000,1000,OEM,VND,1000,1000
"[Lập Trình Nhúng A-Z][G13] Module Hạ Áp DC 9V, 12V, 24V, 36V, 40V Ra Cổng USB 5V 3A DC",Root,263026809,22000,22000,OEM,VND,22000,22000
[Lập Trình Nhúng A-Z][G12] Vôn Kế DC 4.5V - 30V Màn Hình Led 0.56inch ( 2 Dây chuyên Dụng ),Root,263025840,22000,22000,OEM,VND,22000,22000
[Lập Trình Nhúng A-Z][G10] Pin CR2032 Lithium,Root,263026792,5000,5000,OEM,VND,5000,5000
[Lập Trình Nhúng A-Z][G13] Cáp Âm Thanh 3.5MM Dài 50Cm,Root,263025790,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z][G13] Chiết Áp Đơn Đứng/Ngang RV09 Tay Cầm 7.5mm/12.5mm,Root,263027179,1800,1800,OEM,VND,1800,1800
[Lập Trình Nhúng A-Z][G17] Bộ Cảm Biến Cân Nặng Loadcell + Khung Bàn Cân Mica,Root,263025820,110000,110000,OEM,VND,110000,110000
[Lập Trình Nhúng A-Z][G18] Board Arduino Uno R3 SMD,Root,263027167,120000,120000,OEM,VND,120000,120000
"[Lập Trình Nhúng A-Z][G17] Bộ Phụ Kiện Chứa Điện Trở, Led, Jump, Nút Nhấn",Root,263025545,35000,35000,OEM,VND,35000,35000
[Lập Trình Nhúng A-Z][G18] Module Không Dây LoRa SX1278 433MHz SPI,Root,263025984,150000,150000,OEM,VND,150000,150000
[Lập Trình Nhúng A-Z][G18] Mạch Khuếch Âm Thanh Bluetooth 5.0 JTMY XH-A158 5W*2,Root,263025616,60000,60000,OEM,VND,60000,60000
[Lập Trình Nhúng A-Z][G18] Dây Hút Thiếc CP2015 2mm Dài 0.75m/1.5m,Root,263025554,18000,18000,OEM,VND,18000,18000
[Lập Trình Nhúng A-Z][G2] Combo Bó 10 Dây Kẹp Cá Sấu 5 Màu 46Cm,Root,263026577,24000,24000,OEM,VND,24000,24000
[Lập Trình Nhúng A-Z][149] Bảng Mạch Bảo Vệ Pin Lithium 11.1v 4.6v Cho Động Cơ 3s 40a Bms,Phụ kiện du lịch khác,263089723,38000,38000,OEM,VND,38000,38000
[Lập Trình Nhúng A-Z][G18] Vỏ Mica Cho Arduino UNO R3,Root,263025463,14000,14000,OEM,VND,14000,14000
"[Lập Trình Nhúng A-Z][G19] Combo Khung Xe Robot Bằng Nhôm, Động Cơ Và Bánh Xe Đa Hướng Mecanum 60mm",Root,263025647,375000,375000,OEM,VND,375000,375000
[Lập Trình Nhúng A-Z][G24] Hộp Dụng Cụ Chùi Mỏ Hàn Thiếc,Root,263027357,26000,26000,OEM,VND,26000,26000
[Lập Trình Nhúng A-Z][G21] Gá Động Cơ Giảm Tốc N20 (Có Ốc Vặn),Root,263026390,3500,3500,OEM,VND,3500,3500
[Lập Trình Nhúng A-Z][G27] Jack Cắm DC-022 5.5-2.1 Màu Trắng,Root,263025806,2500,2500,OEM,VND,2500,2500
[Lập Trình Nhúng A-Z][G26] Led Phủ Màu Phi 5mm/3mm - Gói 10 Con,Root,263026183,2800,2800,OEM,VND,2800,2800
[Lập Trình Nhúng A-Z][G28] Mạch Tạo Thời Gian Trễ Đóng Ngắt Relay NE555 12V,Root,263025657,20000,20000,OEM,VND,20000,20000
[Lập Trình Nhúng A-Z][G4] Đế Ra Chân 8051 (Nạp Và Test Chương Trình),Root,263026150,42000,42000,OEM,VND,42000,42000
[Lập Trình Nhúng A-Z][G6] Nhựa Thông Hộp Hình Chữ Nhật,Root,263026176,4500,4500,OEM,VND,4500,4500
"[Lập Trình Nhúng A-Z][G7] Combo Nguồn, Dây Cắm Và Breadboard",Root,263025573,60000,60000,OEM,VND,60000,60000
[Lập Trình Nhúng A-Z][G7] Pin 12V 27A/23A Alkaline Dùng Cho Điều Khiển,Root,263026934,4500,4500,OEM,VND,4500,4500
[Lập Trình Nhúng A-Z][G8] Bộ Sạc Đôi Pin Lion 18650,Root,263025850,35000,35000,OEM,VND,35000,35000
[Lập Trình Nhúng A-Z][G4] Miếng Tản Nhiệt 40*40*11mm,Root,263025792,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][G31] Kìm Cắt Chân Linh Kiện LK35 3.5 Inch,Root,263027450,30000,30000,OEM,VND,30000,30000
[Lập Trình Nhúng A-Z][G31] Thước Kẻ Hợp Kim Nhôm Dài 30cm,Root,263027054,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][G7] Đế Giữ Pin 18650 1P/2P/3P,Root,263027212,1000,1000,OEM,VND,1000,1000
[Lập Trình Nhúng A-Z][G15] Giá Đỡ Mỏ Hàn,Root,263025497,8000,8000,OEM,VND,8000,8000
[Lập Trình Nhúng A-Z] Bộ Hỗn Hợp 580 Ống Gen Co Nhiệt (Có Hộp Đựng),Root,263025950,69000,69000,OEM,VND,69000,69000
[Lập Trình Nhúng A-Z][G15] Dao Cắt Tỉa Kèm 6 Lưỡi Dao,Root,263026349,17000,17000,OEM,VND,17000,17000
[Lập Trình Nhúng A-Z][120] Mạch Sạc Pin 18650 TP4056 Tích Hợp Tăng Áp,Root,262974156,14000,14000,OEM,VND,14000,14000
[Lập Trình Nhúng A-Z][151] PIC16F877A-I/PT PIC16F877A TQFP-44,Root,263025876,80000,80000,OEM,VND,80000,80000
[Lập Trình Nhúng A-Z][G40] Công Tắc Hình Thuyền KCD1-204-3P 15MM,Root,263025627,5000,5000,OEM,VND,5000,5000
[Lập Trình Nhúng A-Z][G36] Mạch Giải Mã CD74HC4067 16 Kênh,Root,263026255,18000,18000,OEM,VND,18000,18000
[Lập Trình Nhúng A-Z][G36] Giá Đỡ Micro SIM 7P,Root,263027045,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z] Khay Nhựa X0 Đựng Linh Kiện Điện Tử 155*107*74mm (Đã Có Chân Nối),Root,263025508,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][G41] Đầu Jack HDMI 19P,Root,263026858,5000,5000,OEM,VND,5000,5000
[Lập Trình Nhúng A-Z][G42] Bộ 3 Chiếc Jack Nối Dây Điện CH-2,Root,263025645,2000,2000,OEM,VND,2000,2000
[Lập Trình Nhúng A-Z][136] Jump Đơn Đực 2.54MM 1x40P 20mm,Root,263025509,3000,3000,OEM,VND,3000,3000
[Lập Trình Nhúng A-Z][G35] Đầu Sạc USB 5V2A,Root,263025596,25000,25000,OEM,VND,25000,25000
[Lập Trình Nhúng A-Z][G27] Bộ 2 Nắp Công Tắc Lò Xo PS-22F02,Root,263026046,1000,1000,OEM,VND,1000,1000
[Lập Trình Nhúng A-Z][G32] Đầu Kẹp Mũi Khoan Trục 5mm (M8-5),Root,263026464,45000,45000,OEM,VND,45000,45000
[Lập Trình Nhúng A-Z][G35] Module Cảm Biến Ngọn Lửa KY-026,Root,263026820,14000,14000,OEM,VND,14000,14000
[Lập Trình Nhúng A-Z][G23] Tua Vít 2 Đầu Dài 112mm,Root,263025414,17000,17000,OEM,VND,17000,17000
[Lập Trình Nhúng A-Z][G10] Bảng Mạch Đục Lỗ PCB 5*7Cm,Root,263027370,2000,2000,OEM,VND,2000,2000
[Lập Trình Nhúng A-Z][G32] Đầu Kẹp Mũi Khoan 0.3-8mm,Root,263025431,58000,58000,OEM,VND,58000,58000
"[Lập Trình Nhúng A-Z][G32] Đầu Khoan, Đầu Kẹp Mũi Khoan 2-13MM",Root,263025546,65000,65000,OEM,VND,65000,65000
[Lập Trình Nhúng A-Z][132] Công Tắc Hành Trình SS5GL SS5-GL,Root,263027422,16000,16000,OEM,VND,16000,16000
[Lập Trình Nhúng A-Z][G36] Mạch Led Nháy Theo Nhạc KA2284,Root,263025494,20000,20000,OEM,VND,20000,20000
[Lập Trình Nhúng A-Z] Hộp Đựng Linh Kiện 8 Ngăn,Root,263025403,25000,25000,OEM,VND,25000,25000
Túi Đựng Giày Dép Dây Rút Vải Dù Cao Cấp Size Lớn Bảo Quản Chống Bụi Bẩn Ẩm Mốc Nhỏ Gọn Tiện Ích,Root,248785024,4900,4900,OEM,VND,4900,4900
Bộ Chiết Mỹ Phẩm Du Lịch Phong Cách Hàn Quốc Màu Hồng Siêu Xinh Tiện Dụng,Phụ kiện du lịch khác,225920036,49000,49000,OEM,VND,49000,49000
Cath Kidston - Túi đựng mỹ phẩm/Recycled Rose Brushes Bag - Marble Hearts Ditsy - Brown -1042573,Phụ kiện du lịch khác,199103607,799000,559000,Cath Kidston,VND,799000,559000
Cath Kidston - Túi đựng mỹ phẩm/Classic Cosmetic Case - Kingdom Posey - Navy -1042481,Phụ kiện du lịch khác,199103252,899000,629000,Cath Kidston,VND,899000,629000
"Túi Đựng Quần Áo, Chăn Ga, Thú Bông Cỡ Lớn Có Khóa Kéo ghi tên túi đựng",Root,217318892,160000,120000,OEM,VND,160000,120000
"Túi đựng mỹ phẩm, túi đựng đồ du lịch bằng nhựa PVC trong suốt hoạ tiết gấu hoạt hình",Root,217318912,110000,110000,OEM,VND,110000,110000
[Lập Trình Nhúng A-Z][118] Module Wifi ESP32 Camera OV2640,Root,262974186,200000,200000,OEM,VND,200000,200000
"[Lập Trình Nhúng A-Z][123] Nhíp Đầu Cong, Đầu Thẳng Chuyên Dụng",Root,262974226,10000,10000,OEM,VND,10000,10000
[Lập Trình Nhúng A-Z][114] Module Sim800A Không Dây GSM GPRS,Root,262974170,250000,250000,OEM,VND,250000,250000
[Lập Trình Nhúng A-Z][102] USB Phân Tích Tín Hiệu Số Logic 24Mhz 8 Kênh ARM FPGA,Phụ kiện du lịch khác,262973297,181000,181000,OEM,VND,181000,181000
[Lập Trình Nhúng A-Z][111] Mạch nạp 51 AVR ISP USBASP Vỏ Nhôm,Root,262974161,75000,75000,OEM,VND,75000,75000
[Lập Trình Nhúng A-Z][125] Kit Stm32 Stm32f103 (STM32F103C8T6) Board Mini Và Mạch Nạp StLink V2,Root,262991431,59000,59000,OEM,VND,59000,59000
Túi đựng giày Mia Sport shoes bag S Blue,Phụ kiện du lịch khác,255356354,210000,210000,Kakashi,VND,210000,210000
[G25] Túi Thiếc Hàn 0.8mm-0.5m,Root,263026897,4500,4500,OEM,VND,4500,4500
[Lập Trình Nhúng A-Z][134] Module Cảm Biến Chạm TTP223 1 Phím,Root,263027084,5900,5900,OEM,VND,5900,5900
[154] Đầu Kẹp Mũi Khoan,Root,263025978,22000,22000,OEM,VND,22000,22000
"Breadboard MB-102 830 Lỗ 165x55x10mm (Board test, cắm linh kiện )",Root,263027082,24000,24000,OEM,VND,24000,24000
[Lập Trình Nhúng A-Z][137] Pin CR1220 3V Chân Hàn Vuông Góc,Root,263027044,3000,3000,OEM,VND,3000,3000
[103] Còi Chip Buzzer 12*9.5mm 3V/5V/12V,Root,263025881,4000,4000,OEM,VND,4000,4000
[Lập Trình Nhúng A-Z][137] Mạch Sạc Pin 18650 3.7V Tích Hợp Tăng Áp Lên 5V 2A Chế Sạc Dự Phòng,Root,263027344,21000,21000,OEM,VND,21000,21000
[Lập Trình Nhúng A-Z][144] Jack Nguồn DC 5.5 DC022,Root,263026086,1900,1900,OEM,VND,1900,1900
Máy Rót Rượu Cảm Ứng Tự Động Thông Minh,Root,263027446,280000,280000,OEM,VND,280000,280000
Dây Cáp Dữ Liệu USB 2.0 50CM,Root,263026366,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][146] Module LED 3 màu KY-016,Root,263026575,5000,5000,OEM,VND,5000,5000
[Lập Trình Nhúng A-Z][154] Nam Châm Nam Châm Đất Hiếm,Root,263026776,3800,3800,OEM,VND,3800,3800
[Lập Trình Nhúng A-Z][155] Module Tăng Áp Dc-Dc 5v Sang 3.3v 9v 12v 24v Usb,Root,263026314,50000,50000,OEM,VND,50000,50000
[Lập Trình Nhúng A-Z][147] Module LED 3 Màu KY-009,Root,263025489,5000,5000,OEM,VND,5000,5000
[Lập Trình Nhúng A-Z][149] Mạch Bảo Vệ Sạc Xả Pin Lithium 7.4v 8.4v 18650 2s 3a,Root,263025593,12000,12000,OEM,VND,12000,12000
[Lập Trình Nhúng A-Z][147] Bộ Tua Vít Mini Thiết Kế 3 Trong 1 Đa Năng,Root,263027161,4000,4000,OEM,VND,4000,4000
[Lập Trình Nhúng A-Z][154] Jump Đơn Đực 2.54MM 1x40P Cong,Root,263025677,1800,1800,OEM,VND,1800,1800
[Lập Trình Nhúng A-Z][136] Mắt Nhận Hồng Ngoại VS1838B VS1838,Phụ kiện du lịch khác,263062875,2500,2500,OEM,VND,2500,2500
[Lập Trình Nhúng A-Z][140] Nút Nhấn Nhả - Nút Reset 10mm DS-314,Root,263025694,3000,3000,OEM,VND,3000,3000
[Lập Trình Nhúng A-Z] Bộ Hỗn Hợp 530 Ống Gen Co Nhiệt Đầu Nối Dây Điện (Có Hộp Đựng),Root,263025711,65000,65000,OEM,VND,65000,65000
[Lập Trình Nhúng A-Z][G12] Module Hạ Áp Dc-Dc Xl4016E1 8a Xh-M401,Root,263025585,53000,53000,OEM,VND,53000,53000
[Lập Trình Nhúng A-Z][G13] Quạt Tản Nhiệt 12V 4010,Root,263027056,15000,15000,OEM,VND,15000,15000
[Lập Trình Nhúng A-Z][G12] Module Sạc Dự Phòng Lithium 18650 5V2.4A 2A 1A Hai Cổng USB Chuyên Dụng,Root,263026415,55000,55000,OEM,VND,55000,55000
[Lập Trình Nhúng A-Z][G11] Đế IC Đủ Kích Thước (Chân Tròn),Root,263027401,2000,2000,OEM,VND,2000,2000
"[Lập Trình Nhúng A-Z][G13] Thiết Bị Kéo,Gắp IC Chuyên Dụng",Root,263026093,19000,19000,OEM,VND,19000,19000
[Lập Trình Nhúng A-Z][G10] Bảng Mạch Lỗ Đơn,Root,263026795,7000,7000,OEM,VND,7000,7000
[Lập Trình Nhúng A-Z][G14] Cổng USB B Vuông Chân Cắm Nằm 90 Độ BF 90,Root,263027321,1500,1500,OEM,VND,1500,1500
[Lập Trình Nhúng A-Z][G18] Module Sạc Pin Lithium 134N3P,Root,263026667,10000,10000,OEM,VND,10000,10000
[Lập Trình Nhúng A-Z][G2] Cáp Chuyển Đổi DC5.5*2.1mm,Root,263025902,4000,4000,OEM,VND,4000,4000
[Lập Trình Nhúng A-Z][149] Bảng Mạch Bảo Vệ Pin Lithium 5S 18.5v 21v 18650 15a 25a,Phụ kiện du lịch khác,263089675,36000,36000,OEM,VND,36000,36000
[Lập Trình Nhúng A-Z][G13] Tay Vặn Có 4 Kích Cỡ M2 M2.5 M3 M4,Root,263025464,10000,10000,OEM,VND,10000,10000
